(1.4832396974191326, [10, 7, 6, 9, 8, 3, 5, 4, 2, 1])
(1.2649110640673518, [10, 7, 6, 9, 8, 5, 4, 3, 2, 1])
(1.2649110640673518, [10, 7, 6, 9, 8, 5, 4, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.2649110640673518, [10, 8, 7, 9, 4, 6, 3, 5, 2, 1])
(1.2649110640673518, [10, 8, 7, 9, 4, 6, 3, 5, 2, 1])
(1.2649110640673518, [10, 8, 7, 9, 4, 6, 3, 5, 2, 1])
(1.2649110640673518, [10, 8, 7, 9, 4, 6, 3, 5, 2, 1])
(1.2649110640673518, [10, 8, 7, 9, 4, 6, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 6, 4, 3, 5, 2, 1])
(1.3416407864998738, [10, 7, 9, 8, 6, 4, 3, 2, 5, 1])
(1.0954451150103321, [10, 9, 8, 7, 6, 4, 3, 2, 5, 1])
(1.0954451150103321, [10, 9, 8, 7, 6, 4, 3, 2, 5, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 4, 3, 5, 2, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 4, 3, 5, 2, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 4, 3, 5, 2, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 4, 3, 5, 2, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 3, 5, 4, 2, 1])
(0.7745966692414834, [10, 9, 8, 7, 6, 3, 5, 4, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 3, 5, 4, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 3, 5, 4, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 3, 5, 4, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 3, 5, 4, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 4, 3, 5, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 4, 3, 5, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 4, 3, 5, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 4, 3, 5, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 4, 3, 5, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 8, 9, 7, 6, 5, 4, 3, 2, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 5, 3, 2, 4, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 5, 3, 2, 4, 1])
(0.8944271909999159, [10, 8, 9, 7, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(1.0954451150103321, [10, 8, 7, 9, 6, 5, 3, 2, 4, 1])
(0.8944271909999159, [10, 8, 7, 9, 6, 5, 3, 4, 2, 1])
(1.0, [10, 8, 7, 9, 6, 5, 3, 4, 1, 2])
(1.0, [10, 8, 7, 9, 6, 5, 3, 4, 1, 2])
(1.1832159566199232, [10, 8, 7, 9, 6, 3, 5, 4, 1, 2])
(0.8944271909999159, [10, 8, 7, 9, 6, 5, 4, 3, 1, 2])
(0.8944271909999159, [10, 8, 7, 9, 6, 5, 4, 3, 1, 2])
(0.4472135954999579, [10, 9, 8, 7, 6, 5, 4, 3, 1, 2])
(0.4472135954999579, [10, 9, 8, 7, 6, 5, 4, 3, 1, 2])
(0.4472135954999579, [10, 9, 8, 7, 6, 5, 4, 3, 1, 2])
(0.4472135954999579, [10, 9, 8, 7, 6, 5, 4, 3, 1, 2])
(0.6324555320336759, [10, 9, 8, 7, 6, 4, 5, 3, 1, 2])
(0.6324555320336759, [10, 9, 8, 7, 6, 4, 5, 3, 1, 2])
(0.6324555320336759, [10, 9, 8, 7, 6, 4, 5, 3, 1, 2])
(0.6324555320336759, [10, 9, 8, 7, 6, 4, 5, 3, 1, 2])
(0.6324555320336759, [10, 9, 8, 7, 6, 4, 5, 3, 1, 2])
(0.7745966692414834, [10, 9, 7, 8, 6, 4, 5, 3, 1, 2])
(1.0, [10, 9, 7, 8, 4, 6, 5, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 5, 4, 6, 3, 1, 2])
(1.0, [10, 9, 7, 8, 4, 6, 5, 3, 1, 2])
(1.0, [10, 9, 7, 8, 4, 6, 5, 3, 1, 2])
(1.0, [10, 9, 7, 8, 4, 6, 5, 3, 1, 2])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.5491933384829668, [10, 9, 7, 8, 4, 2, 6, 5, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.3416407864998738, [10, 9, 7, 8, 5, 2, 6, 4, 3, 1])
(1.3416407864998738, [10, 9, 7, 8, 5, 2, 6, 4, 3, 1])
(1.3416407864998738, [10, 9, 7, 8, 5, 2, 6, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(1.4832396974191326, [10, 9, 7, 8, 2, 6, 5, 4, 3, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.7745966692414834, [10, 7, 9, 8, 6, 5, 4, 3, 2, 1])
(0.7745966692414834, [10, 7, 9, 8, 6, 5, 4, 3, 2, 1])
(0.7745966692414834, [10, 7, 9, 8, 6, 5, 4, 3, 2, 1])
(0.7745966692414834, [10, 7, 9, 8, 6, 5, 4, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.1832159566199232, [10, 7, 9, 8, 4, 5, 6, 3, 2, 1])
(1.4142135623730951, [10, 7, 9, 4, 8, 6, 5, 3, 2, 1])
(1.4142135623730951, [10, 7, 9, 4, 8, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 4, 6, 5, 3, 2, 1])
(1.0954451150103321, [10, 7, 9, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 5, 4, 6, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.0, [10, 9, 8, 7, 6, 5, 4, 3, 2, 1])
(0.0, [10, 9, 8, 7, 6, 5, 4, 3, 2, 1])
(0.0, [10, 9, 8, 7, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.8944271909999159, [10, 9, 7, 8, 4, 6, 5, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.4472135954999579, [10, 9, 7, 8, 6, 5, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
(0.6324555320336759, [10, 9, 7, 8, 5, 6, 4, 3, 2, 1])
